"recording_id","step_id","start_time","end_time","description","has_errors","Preparation Error","error_description","Measurement Error","error_description","Order Error","error_description","Timing Error","error_description","Technique Error","error_description","Temperature Error","error_description","Missing Step","error_description","Other","error_description"
"1_43","1","12.057","58.423","Pour-Pour 1 egg into the ramekin cup","True","0","None","1","2 instead of 1 egg","0","None","0","None","0","None","0","None","0","None","0","None"
"1_43","4","61","112","Microwave-Microwave the ramekin cup uncovered on high for 30 seconds","True","0","None","0","None","1","Step performed before correct order","0","None","0","None","1","Step performed before correct order","0","None","0","None"
"1_43","11","119.667","140.546","stir-stir the ramekin cup","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_43","12","141.036","163.375","Cut -Cut the English muffin into two pieces with a knife","True","1","Using hand instead of knife","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_43","8","164.668","208.156","Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_43","9","211.693","239.742","Line -Line the bottom piece of the English muffin with lettuce","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_43","5","246.351","317.205","sprinkle -sprinkle 1 tablespoon of cheese on cup","True","0","None","1","Step performed before adding salsa","1","Step performed before adding salsa","0","None","0","None","0","None","0","None","0","None"
"1_43","10","326.839","365.595","Microwave -Microwave just until cheese melts, about 10 seconds","True","0","None","0","None","1","Step performed before adding salsa","1","Step performed before adding salsa","0","None","0","None","0","None","0","None"
"1_43","6","335.693","387.254","Top -Top cup with 1 tablespoon of salsa","True","0","None","1","Step performed after microwaving to melt the cheese","1","Step performed after microwaving to melt the cheese","0","None","0","None","0","None","0","None","0","None"
"1_43","2","400.1810973590564","428.083","Place -Place the egg from the cup over the lettuce","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_43","7","428.156","435.595","replace -replace the top of the English muffin","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_49","3","2.104336428661891","31.173","Coat -Coat a 6-oz. ramekin cup with cooking spray","True","1","Bowl instead of ramekin cup","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_49","5","36.842","74.629","sprinkle -sprinkle 1 tablespoon of cheese on cup","True","1","Step performed before adding and microwaving egg and adding salsa to it","0","None","1","Step performed before adding and microwaving egg and adding salsa to it","0","None","0","None","0","None","0","None","0","None"
"1_49","10","75.11423669668774","101.798","Microwave -Microwave just until cheese melts, about 10 seconds","True","0","None","0","None","1","Step performed before adding egg and salsa to it","0","None","0","None","0","None","0","None","0","None"
"1_49","12","99.89566498609601","147.55225785034264","Cut -Cut the English muffin into two pieces with a knife","True","1","hands instead of a knife","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_49","1","160.51485110941772","183.5806420557131","Pour-Pour 1 egg into the ramekin cup","True","0","None","0","None","1","Step performed after adding and melting cheese to the cup","0","None","0","None","0","None","0","None","0","None"
"1_49","4","190.055","218.155","Microwave-Microwave the ramekin cup uncovered on high for 30 seconds","True","0","None","0","None","1","Step performed after adding and melting cheese to the cup","1","Step performed after adding and melting cheese to the cup","0","None","1","Step performed after adding and melting cheese to the cup","0","None","0","None"
"1_49","11","218.27464166088464","231.42786129141672","stir-stir the ramekin cup","True","0","None","0","None","1","Step performed after adding and melting cheese to the cup","0","None","0","None","0","None","0","None","0","None"
"1_49","8","236.57477332075538","280.609","Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_49","6","282.3251024704321","315.4940911039478","Top -Top cup with 1 tablespoon of salsa","True","0","None","1","Step performed after adding and melting cheese","1","Step performed after adding and melting cheese","0","None","0","None","0","None","0","None","0","None"
"1_49","9","316.2565965897757","346.94744239435056","Line -Line the bottom piece of the English muffin with lettuce","True","0","None","1","two pieces instead of bottom piece","0","None","0","None","0","None","0","None","0","None","0","None"
"1_49","2","354.953749995544","369.250727854818","Place -Place the egg from the cup over the lettuce","True","0","None","0","None","1","Removing the placed lettuce on one piece of the muffin and placing egg on it and then lining it with lettuce.","0","None","0","None","0","None","0","None","0","None"
"1_49","7","370.5851124550169","378.5914200562103","replace -replace the top of the English muffin","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_136","3","9.562","48.19","Coat -Coat a 6-oz. ramekin cup with cooking spray","True","0","None","1","Take a big cup instead of a 6 Oz ramekin cup.","0","None","0","None","0","None","0","None","0","None","0","None"
"1_136","1","49.834","150.827","Pour-Pour 1 egg into the ramekin cup","True","0","None","1","Add 2 eggs instead of 1 egg.","0","None","0","None","0","None","0","None","0","None","0","None"
"1_136","5","159.142","255.89","sprinkle -sprinkle 1 tablespoon of cheese on cup","True","0","None","1","Step performed before microwaving and adding salsa","1","Step performed before microwaving and adding salsa","0","None","0","None","0","None","0","None","0","None"
"1_136","12","262.26800000000003","373.352","Cut -Cut the English muffin into two pieces with a knife","True","0","None","0","None","0","None","0","None","1","Cutting into two uneven pieces.","0","None","0","None","0","None"
"1_136","8","380.022","413.654","Microwave-Microwave the ramekin cup uncovered on high for 30 seconds","True","0","None","0","None","1","Step performed after adding cheese and before initial stirring","1","Step performed after adding cheese and before initial stirring","0","None","0","None","0","None","0","None"
"1_136","6","422","469.314","Top -Top cup with 1 tablespoon of salsa","True","0","None","1","Step performed after adding cheese and before microwaving enough to set the egg","1","Step performed after adding cheese and before microwaving enough to set the egg","0","None","0","None","0","None","0","None","0","None"
"1_136","9","470.694","537.882","Line -Line the bottom piece of the English muffin with lettuce","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_136","4","561.933","744.687","Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set","True","1","The material in microwave is spilled out","0","None","1","The material in microwave is spilled out","1","The material in microwave is spilled out","0","None","0","None","0","None","0","None"
"1_136","2","None","None","Place -Place the egg from the cup over the lettuce","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"1_136","10","None","None","Microwave -Microwave just until cheese melts, about 10 seconds","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"1_136","11","None","None","stir-stir the ramekin cup","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"1_136","7","None","None","replace -replace the top of the English muffin","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"1_143","3","None","None","Coat -Coat a 6-oz. ramekin cup with cooking spray","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Skipped this step","0","None"
"1_143","1","18.129","64.244","Pour-Pour 1 egg into the ramekin cup","True","0","None","1","Step performed before correct order","1","Step performed before correct order","0","None","0","None","0","None","0","None","0","None"
"1_143","4","80.816","185.637","Microwave-Microwave the ramekin cup uncovered on high for 30 seconds","True","0","None","0","None","0","None","0","None","0","None","1","Set microwave to medium temperature instead of high","0","None","0","None"
"1_143","11","189.68529818614806","226.833","stir-stir the ramekin cup","True","0","None","0","None","0","None","0","None","1","Egg is not stirred properly leaving yolk unmixed and did not stir properly","0","None","0","None","0","None"
"1_143","12","229.59961320355234","272.37","Cut -Cut the English muffin into two pieces with a knife","True","0","None","1","Cut the muffin into multiple pieces instead of two halves","0","None","0","None","0","None","0","None","0","None","0","None"
"1_143","8","275.58090410360205","322.309","Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_143","9","326.225","365.189","Line -Line the bottom piece of the English muffin with lettuce","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"1_143","5","387.862","459.155","sprinkle -sprinkle 1 tablespoon of cheese on cup","True","0","None","1","cheese is sprinkled on muffin and not in cup","0","None","0","None","1","cheese is sprinkled on muffin and not in cup","0","None","0","None","0","None"
